9962001,736
1002,152
10072002,772
1028002,270
1045002,559
11007002,704
11002,413
11101002,53
1124002,486
11316002,732
1148002,478
11539002,275
11916002,725
1203002,704
12354002,433
12553002,844
12707002,283
12747002,550
13445002,803
13450002,767
13491002,238
1364002,456
13858002,459
13899002,862
14177002,445
14458002,157
14435002,793
1443002,578
14527002,840
1465002,788
146002,595
15087002,236
15121002,644
1611002,551
16231002,798
16297002,25
1655002,851
16663002,313
16675002,244
16707002,223
16849002,253
170002,301
17018002,955
172002,569
17748002,686
1809002,723
18138002,275
18191002,600
1833002,446
18432002,779
1868002,956
18842002,335
19002,770
1910002,909
19187002,546
1933002,983
19453002,958
1948002,511
19489002,332
195002,843
2015002,537
2028002,263
2033002,357
204002,776
205002,66
216002,540
218002,141
2207002,18
2219002,518
2247002,327
2309002,163
2443002,488
2472002,517
26002,207
265002,706
267002,278
27002,642
275002,832
2934002,165
2924002,745
3002002,719
3249002,697
3274002,680
340002,956
3513002,348
3518002,186
3580002,108
359002,105
3656002,92
369002,561
375002,72
3975002,690
4051002,759
4197002,658
4237002,757
4317002,658
4337002,713
4344002,892
437002,65
44002,225
45002,739
4523002,881
458002,703
46002,719
4647002,259
4644002,531
473002,0
4819002,537
5222002,936
5284002,829
5310002,400
528002,0
5442002,108
5571002,656
57002,438
58002,345
5931002,318
60002,855
6032002,275
608002,251
6081002,127
625002,114
6413002,98
64002,900
6422002,91
655002,877
659002,727
6705002,911
678002,487
6931002,8
70002,561
7029002,303
703002,305
7274002,755
738002,204
7416002,878
78002,770
8040002,548
8095002,989
842002,205
855002,8
8599002,521
8782002,526
892002,418
9215002,536
9344002,591
9389002,391
950002,380
9627002,716
9677002,663
983002,331
9899002,548
9994002,572
10121003,730
1077003,567
1090003,931
1109003,34
10970003,113
11157003,684
11169003,635
1125003,131
1144003,207
1155003,572
11658003,894
1171003,241
11992003,90
12171003,131
12239003,61
1244003,249
13107003,547
13448003,56
1347003,478
13490003,391
13555003,236
1370003,826
13828003,374
1397003,404
14000003,78
1414003,345
1443003,732
14456003,842
14465003,404
14410003,858
14661003,322
14709003,706
14724003,253
148003,667
1485003,806
15229003,28
15271003,212
15272003,65
15377003,721
15497003,832
1557003,401
15600003,546
15785003,903
16115003,103
16200003,899
164003,596
16731003,509
16971003,369
170003,948
17254003,986
17902003,137
1791003,359
1805003,525
18175003,913
18267003,605
1827003,617
18502003,1
18950003,704
19054003,917
191003,706
1917003,72
19346003,831
2068003,260
2153003,749
2158003,786
2233003,527
2254003,374
2385003,551
249003,76
27003,566
276003,572
2786003,972
2812003,303
2865003,416
2952003,393
3096003,456
32003,522
3348003,173
3389003,832
3333003,839
3450003,134
3469003,973
3473003,665
3447003,551
3528003,839
3574003,817
3559003,730
3629003,792
365003,767
3664003,855
3675003,129
3928003,165
4290003,67
431003,637
4482003,848
4544003,99
4579003,661
4641003,549
460003,955
467003,476
4752003,249
4831003,404
4830003,781
4809003,855
491003,1
4957003,446
4938003,826
500003,547
510003,430
503003,540
5159003,212
5409003,379
5489003,474
5530003,697
57003,987
577003,739
585003,333
5837003,578
60003,995
6110003,239
614003,693
6608003,122
674003,756
68003,108
6929003,664
6980003,985
711003,849
7160003,709
7205003,547
734003,400
7426003,559
7534003,574
7550003,162
77003,380
7861003,546
807003,650
8204003,856
8225003,273
826003,402
824003,0
833003,473
8567003,523
8586003,613
8613003,145
8662003,42
8840003,377
88003,836
900003,686
9026003,232
9094003,537
9108003,294
917003,436
9575003,899
973003,43
9765003,956
9714003,850
9986003,565
10288004,897
1034004,268
10364004,425
1043004,210
106004,989
10762004,804
10901004,730
11125004,591
11320004,571
11839004,301
11923004,702
12115004,597
1264004,982
12650004,938
12686004,303
13115004,466
13133004,384
13463004,429
13620004,903
13632004,300
13665004,694
13887004,773
14166004,734
13974004,72
14343004,28
14455004,78
1451004,847
14592004,34
1473004,530
14757004,253
14829004,848
15004,427
1545004,505
15477004,566
15610004,595
15851004,483
16142004,899
16537004,725
166004,878
16814004,886
17004,778
17132004,975
1706004,552
1735004,815
17421004,268
17456004,465
17503004,619
17588004,141
1792004,373
17937004,411
17998004,480
1797004,388
1810004,968
18228004,233
18300004,629
1828004,388
184004,162
18515004,79
185004,20
1862004,531
1877004,848
19053004,917
19220004,842
19362004,651
19404004,127
19541004,915
1956004,329
19614004,397
197004,491
2055004,808
214004,863
219004,744
2209004,303
2216004,821
2271004,959
244004,686
2437004,38
25004,818
265004,29
2798004,33
3122004,478
3209004,638
323004,635
331004,789
3322004,483
335004,215
34004,527
3740004,985
3746004,80
3853004,164
3902004,530
3926004,702
3991004,998
4070004,952
4121004,54
438004,269
4430004,123
4547004,310
4712004,665
476004,380
4914004,396
5141004,852
5171004,147
5300004,702
527004,907
5339004,767
54004,933
55004,459
57004,438
571004,790
58004,660
584004,39
5997004,862
61004,59
6355004,484
637004,983
64004,16
66004,340
664004,624
6854004,500
6917004,103
7243004,178
7282004,533
7437004,107
756004,906
7744004,932
783004,96
804004,938
8242004,146
8294004,172
8368004,61
838004,98
8446004,764
8615004,3
86004,317
868004,542
882004,413
8868004,718
892004,916
8999004,541
9151004,735
9251004,391
926004,579
938004,995
9602004,72
9635004,899
9730004,123
989004,981
1005,285
10308005,744
10401005,330
10666005,659
10673005,790
10960005,126
11158005,141
1114005,632
1127005,423
11322005,303
1129005,465
11549005,224
11561005,789
11855005,733
12042005,654
12103005,446
1216005,478
12211005,612
12305005,92
12445005,310
12484005,697
12751005,69
12891005,473
13131005,466
13113005,593
13204005,949
1336005,122
13429005,454
13730005,655
1402005,1
14068005,858
142005,593
14357005,222
1441005,905
14598005,798
1472005,786
14737005,793
14768005,891
1505005,387
1519005,184
1528005,226
15354005,257
16236005,654
1635005,162
1655005,249
16774005,981
16827005,500
169005,124
16938005,790
16943005,948
17255005,404
18005005,673
18013005,502
181005,648
1813005,628
18364005,352
1840005,25
1852005,0
1869005,783
191005,549
2029005,759
2139005,30
2215005,177
2231005,239
2374005,654
2415005,703
25005,776
2685005,717
2792005,162
29005,570
2935005,258
302005,460
3041005,633
3050005,843
3135005,17
3158005,939
324005,740
32005,0
341005,691
3492005,540
350005,746
3547005,272
3768005,488
3828005,446
3898005,20
3896005,109
3958005,189
407005,700
42005,771
4251005,114
4298005,373
4327005,774
44005,832
4502005,140
4629005,906
4757005,367
4755005,878
4795005,649
487005,426
4966005,108
4998005,125
502005,113
49005,767
5185005,725
5204005,794
5259005,515
5373005,49
57005,438
569005,959
5825005,47
60005,901
6157005,222
6231005,871
625005,827
6981005,418
71005,350
7204005,56
723005,645
756005,36
757005,960
7765005,519
7846005,569
7918005,636
7999005,909
839005,418
858005,7
8652005,148
8655005,421
8673005,305
8854005,697
8938005,899
9008005,21
9170005,597
9242005,697
9359005,960
9471005,884
975005,530
965005,171
9817005,120
10006,144
10320006,717
10451006,391
10524006,123
11006,567
11103006,798
111006,746
11239006,527
1142006,356
11854006,806
1197006,54
12287006,697
12620006,507
12699006,837
1275006,615
1301006,219
13436006,56
13442006,466
13410006,140
13554006,960
13578006,983
1350006,748
14166006,566
1444006,903
147006,312
14760006,253
1486006,425
149006,832
14948006,980
15069006,253
15250006,773
15299006,479
156006,178
1577006,331
158006,88
15987006,771
16181006,303
1623006,162
16279006,853
16655006,357
16695006,352
1718006,476
17464006,781
176006,103
17610006,666
178006,549
18207006,502
1841006,165
18590006,822
19006,911
19160006,964
1932006,387
196006,73
2037006,697
2006,671
2172006,292
2273006,996
2304006,256
242006,423
2483006,169
2490006,948
2497006,827
2647006,398
265006,653
2708006,847
27006,874
284006,774
2857006,27
29006,315
2917006,0
294006,648
3016006,833
325006,741
329006,505
3363006,619
3462006,544
3591006,730
3643006,959
3650006,839
381006,773
4038006,288
4170006,803
4238006,645
4242006,803
4283006,757
4298006,12
43006,596
4326006,56
440006,951
4590006,396
4637006,892
476006,401
495006,853
5073006,759
512006,648
5178006,107
5222006,915
5403006,232
5586006,29
5675006,624
5671006,476
5821006,37
6139006,572
629006,99
6380006,240
6397006,304
641006,56
6594006,636
6818006,443
6873006,303
69006,62
7068006,42
7044006,113
8010006,605
8116006,40
827006,739
8506006,680
9058006,269
9659006,217
9757006,538
9819006,969
987006,372
983006,116
9987006,102
10978007,235
10993007,650
11103007,664
1128007,147
11324007,873
11326007,310
11893007,879
11930007,820
12007,125
1223007,175
12301007,31
1229007,120
12534007,961
12771007,589
13132007,466
13338007,295
13361007,305
13350007,379
13442007,466
13726007,209
13938007,148
14659007,95
14878007,28
14879007,28
14935007,680
149007,38
15261007,983
1561007,791
16051007,821
1607007,240
1609007,140
16132007,756
16090007,2
1613007,911
1623007,0
1668007,727
16825007,589
1683007,854
16831007,482
171007,178
1714007,517
17058007,850
17163007,335
17193007,455
1727007,727
17355007,209
17588007,330
17789007,393
178007,114
1785007,873
17941007,265
18016007,806
18058007,990
1811007,986
18309007,764
18479007,635
18659007,837
18898007,108
192007,125
19358007,199
198007,506
2010007,702
2020007,42
210007,398
2068007,280
2180007,425
2179007,727
220007,81
2209007,735
227007,311
2369007,791
2412007,538
2423007,889
2542007,634
2570007,381
260007,746
2661007,675
2684007,756
2700007,666
2738007,522
2838007,483
287007,773
2918007,536
2997007,122
30007,703
308007,203
310007,594
3203007,871
323007,426
3415007,962
3428007,831
3487007,909
3508007,661
356007,713
357007,998
3606007,593
3823007,90
3830007,652
3934007,99
397007,921
3978007,340
3998007,727
413007,542
4159007,482
426007,0
439007,802
458007,391
4876007,461
4892007,78
510007,790
5146007,911
5166007,813
5384007,935
5447007,679
5485007,461
5716007,428
57007,438
5849007,332
595007,225
5986007,4
6085007,822
6087007,98
6212007,283
62007,653
625007,171
64007,900
6497007,426
7011007,442
74007,328
7471007,107
7440007,145
7533007,908
7610007,847
772007,351
7995007,378
8312007,38
8346007,964
834007,892
8425007,757
8568007,991
885007,88
8917007,140
9057007,308
9080007,78
925007,881
933007,773
9625007,941
9871007,150
10145008,617
10285008,961
10485008,429
10678008,191
10960008,347
11098008,460
11265008,985
1135008,1
1130008,88
11451008,778
1147008,670
1181008,79
12026008,909
12538008,181
12706008,344
12802008,730
1322008,115
13444008,266
13734008,457
1371008,923
1391008,993
14013008,242
14108008,639
14199008,79
14544008,310
14532008,760
14583008,458
14925008,218
15532008,874
15571008,193
16057008,443
16139008,730
16318008,198
1647008,367
16698008,657
168008,324
1683008,246
1701008,980
17086008,137
17064008,455
17220008,675
17223008,19
17238008,70
17426008,103
17860008,895
17886008,950
17995008,442
18278008,10
1841008,401
18539008,335
18698008,391
18843008,434
189008,512
19147008,233
1913008,36
1919008,72
18695008,217
19519008,523
1956008,945
1972008,906
2002008,809
2058008,625
2080008,85
210008,413
2115008,471
2116008,401
213008,802
2174008,756
233008,758
2389008,654
2385008,847
247008,33
2591008,756
25008,671
265008,121
2640008,957
2696008,490
2718008,434
277008,991
27008,981
2821008,721
2904008,280
315008,261
3258008,530
332008,925
3399008,232
345008,506
3514008,534
3709008,727
3833008,256
3898008,598
421008,161
4246008,150
4317008,805
4318008,666
437008,75
436008,0
4411008,437
4420008,51
444008,273
4474008,960
458008,251
465008,133
469008,32
4710008,457
4897008,468
49008,727
4943008,891
5087008,935
5142008,359
5439008,976
5586008,964
5651008,105
578008,578
5976008,282
6177008,983
631008,56
632008,280
6433008,181
6520008,152
65008,972
6634008,554
6648008,39
674008,304
6735008,619
6896008,964
69008,406
686008,319
715008,113
73008,240
740008,785
7449008,714
744008,413
7484008,211
753008,883
759008,57
7681008,952
7771008,975
7987008,547
8092008,404
8096008,444
8153008,432
824008,205
8283008,121
8302008,49
8484008,899
851008,555
8553008,547
867008,283
8946008,412
9739008,172
9944008,795
10045009,327
10633009,815
10680009,395
1073009,807
10801009,682
10759009,41
1082009,361
11046009,958
1102009,984
11291009,656
11521009,846
11682009,728
1183009,521
11941009,842
1202009,843
12082009,547
12094009,37
1206009,140
12380009,550
12532009,853
1265009,981
1272009,487
12918009,539
13080009,397
13217009,429
13442009,466
13480009,481
1355009,327
13649009,347
138009,27
13894009,56
13901009,142
1404009,859
14115009,823
1430009,548
14343009,467
14515009,326
14656009,90
14797009,669
14848009,307
1485009,610
14921009,677
15137009,837
1581009,66
1586009,162
16036009,4
16044009,302
16131009,292
1610009,215
16658009,412
167009,822
17113009,755
17136009,871
17676009,866
17774009,803
1770009,133
1796009,779
18049009,65
18064009,204
18371009,62
18381009,431
18554009,509
1866009,578
19002009,69
19009,427
1930009,716
19486009,232
19724009,406
1989009,315
2009009,268
2009,908
202009,559
2047009,588
2118009,697
2286009,397
2302009,72
2318009,998
2433009,334
2498009,987
250009,162
2505009,403
2529009,16
2609009,855
2637009,46
2648009,986
268009,834
270009,272
275009,140
2890009,215
3064009,423
3129009,209
313009,251
3164009,456
3214009,847
32009,88
337009,389
3428009,560
3446009,564
344009,310
3451009,704
3460009,425
346009,958
3469009,721
3510009,373
354009,888
3647009,312
366009,315
376009,849
4144009,253
4115009,163
44009,298
4468009,162
4565009,242
4618009,9
4648009,861
4578009,738
465009,656
4813009,144
4915009,1
503009,673
5612009,48
57009,438
5794009,60
5967009,554
61009,212
627009,26
639009,762
6473009,117
6768009,848
6766009,147
6785009,58
6883009,949
7046009,803
7203009,72
7409009,756
7648009,691
7655009,595
7913009,147
796009,140
8136009,697
8449009,190
8548009,455
8594009,744
861009,55
863009,149
8760009,146
87009,82
879009,210
885009,849
8870009,99
8893009,899
891009,551
8968009,899
903009,937
910009,902
9409009,238
9510009,190
96009,513
10083010,286
10096010,217
1010,567
10160010,964
10124010,916
10186010,979
10334010,704
1044010,740
1055010,110
10720010,697
1074010,0
1076010,159
11084010,648
113010,774
11367010,860
11405010,458
11544010,232
1164010,953
11774010,205
11866010,808
11976010,866
1212010,4
12328010,257
12523010,230
12807010,334
12873010,193
12937010,386
12939010,589
1304010,605
1338010,65
13744010,738
13783010,127
13863010,582
14009010,617
14052010,487
1413010,595
14179010,467
1430010,140
14434010,168
14346010,485
14524010,56
14792010,866
14789010,944
14817010,734
14836010,52
14891010,48
14882010,28
1501010,694
15221010,140
15609010,627
1565010,617
15844010,863
15971010,168
16003010,784
16228010,511
1653010,101
1656010,831
16703010,924
167010,822
168010,324
1705010,615
17495010,917
17508010,402
17522010,455
17527010,904
176010,408
18664010,357
1901010,43
18797010,724
19196010,531
1955010,657
200010,16
2013010,162
2043010,36
211010,848
2239010,485
2295010,501
23010,330
2390010,333
2463010,447
2490010,486
2507010,49
27010,762
2778010,251
2793010,624
2857010,139
2945010,866
2991010,465
3011010,908
30010,99
313010,83
319010,561
3211010,839
3233010,241
322010,978
334010,986
3417010,769
3504010,758
3667010,98
373010,684
374010,370
37010,125
3845010,109
3934010,205
4077010,449
4093010,717
420010,998
42010,595
4327010,391
4369010,420
4438010,995
4503010,958
4520010,373
4576010,805
4734010,294
4819010,258
483010,308
4973010,967
5033010,644
5160010,433
5184010,234
5216010,184
537010,0
545010,340
5474010,815
5500010,357
5526010,817
5513010,979
588010,486
6010,904
605010,881
627010,350
6325010,865
64010,900
6474010,771
6501010,45
674010,435
6740010,347
6868010,1
695010,966
7154010,605
74010,350
7410010,921
73010,787
7418010,551
741010,993
7702010,127
7721010,521
797010,865
8097010,45
806010,2
8407010,599
8402010,9
8497010,365
8628010,21
8711010,588
887010,359
8959010,983
8969010,899
900010,223
9002010,989
9009010,654
9138010,907
9153010,960
9216010,316
9246010,364
9688010,523
9859010,16
9985010,43
1023011,929
10412011,967
11002011,671
11011,124
11206011,903
11504011,735
1166011,726
11921011,418
1206011,770
12075011,172
12195011,207
1220011,587
12268011,421
12285011,31
12320011,272
1228011,251
12460011,859
12551011,411
1257011,986
1264011,563
12645011,15
13017011,580
13138011,577
13311011,282
13739011,834
13851011,973
1391011,993
14416011,105
14747011,793
151011,972
15024011,803
1512011,461
15610011,491
15710011,697
15756011,808
16081011,593
16011,567
16329011,63
16576011,595
1677011,99
16772011,826
16848011,28
1703011,991
17439011,639
17382011,238
17596011,598
1789011,478
18005011,490
18049011,691
18058011,204
18011,907
1823011,918
18251011,852
184011,846
18568011,790
18593011,415
18739011,339
18969011,533
19009011,968
1908011,171
19173011,56
19154011,784
19101011,987
19721011,61
2095011,489
2183011,832
223011,251
224011,519
253011,236
2554011,335
251011,1
26011,925
261011,523
2676011,179
272011,888
27011,762
2847011,599
2904011,162
30011,133
3092011,874
3236011,407
326011,745
3490011,420
3528011,303
353011,340
355011,854
358011,574
384011,428
4002011,495
4011,848
402011,98
4205011,672
4238011,645
4385011,686
4485011,991
4537011,702
4520011,21
4629011,807
485011,493
4970011,293
500011,273
504011,220
5047011,535
5106011,42
5202011,107
5262011,393
53011,969
5563011,250
559011,531
5613011,531
5671011,871
57011,438
577011,101
5871011,756
616011,374
64011,900
673011,319
6746011,268
6881011,100
6916011,161
69011,2
7004011,636
7011,79
703011,4
7157011,155
718011,759
7210011,894
7332011,641
8011,925
833011,998
8327011,594
87011,0
8821011,49
885011,78
8879011,758
892011,142
9302011,634
9366011,973
9661011,123
9854011,636
1015012,962
1031012,275
1045012,360
10609012,670
10751012,897
11012,723
1150012,134
11528012,724
11940012,62
1214012,201
12265012,842
12285012,31
12396012,90
1243012,304
1282012,326
1284012,100
1328012,325
13550012,141
1367012,421
14200012,16
1431012,96
14444012,621
14659012,166
146012,631
14684012,793
14810012,467
15226012,28
15344012,247
15400012,240
15652012,735
1589012,962
15950012,261
1611012,73
163012,456
1651012,852
1654012,560
166012,883
167012,822
16851012,690
16862012,387
17387012,121
17647012,761
178012,211
17965012,301
1818012,36
18470012,775
18469012,691
18703012,792
188012,788
18873012,919
19040012,717
1904012,591
19698012,697
2265012,283
2356012,258
239012,658
2429012,850
2516012,774
2561012,666
2595012,241
2677012,389
2844012,72
284012,591
30012,877
3012,972
305012,993
3093012,856
3118012,857
313012,244
32012,88
337012,888
343012,272
3448012,576
3446012,177
3553012,400
3528012,925
365012,460
3728012,183
374012,749
38012,260
403012,29
4066012,787
3907012,427
419012,985
4415012,759
44012,741
4474012,756
4484012,47
4508012,792
4691012,881
461012,0
4722012,865
4773012,104
499012,647
5160012,11
521012,717
5263012,519
54012,107
5625012,303
567012,59
57012,438
5880012,437
5892012,247
5923012,478
5973012,803
597012,574
6052012,959
61012,854
614012,680
6375012,835
6498012,58
642012,101
6342012,794
6557012,4
661012,673
6756012,833
6777012,642
6793012,296
6895012,347
7131012,686
7133012,964
738012,134
743012,114
749012,133
7674012,857
78012,163
8195012,349
816012,718
8262012,522
83012,487
840012,537
85012,924
8614012,203
8646012,717
8665012,232
8736012,853
8843012,561
901012,854
905012,490
9284012,656
9363012,926
951012,962
9577012,503
957012,102
9571012,108
9704012,674
979012,548
10013,482
1005013,293
10121013,730
10197013,33
1060013,409
11299013,563
11351013,711
1140013,421
11596013,94
1204013,468
1224013,430
12264013,31
1228013,1
12518013,124
1256013,350
1268013,878
12716013,237
12914013,168
13133013,466
13203013,639
131013,405
13477013,287
1365013,401
1391013,993
14263013,846
14352013,339
1447013,266
1448013,1
1477013,981
1473013,530
14879013,28
15233013,397
15248013,899
1528013,993
15079013,626
1553013,949
1575013,517
16001013,99
15945013,118
1615013,355
161013,319
17080013,499
17106013,152
179013,656
17969013,209
1809013,798
18294013,832
182013,906
1850013,511
18501013,352
18614013,457
18893013,172
18952013,324
1908013,588
192013,829
19390013,667
19584013,147
19725013,392
18953013,53
2029013,124
2025013,716
208013,169
2202013,31
2229013,239
236013,124
2469013,889
2706013,270
27013,426
2662013,283
28013,401
313013,521
3170013,479
3180013,739
3168013,614
319013,461
3269013,215
3344013,983
3414013,878
3546013,762
3560013,101
3548013,413
357013,51
3616013,497
3659013,824
3721013,647
375013,580
3768013,251
4201013,682
423013,548
4317013,418
4354013,396
4446013,250
45013,82
4526013,495
4593013,826
467013,316
4739013,203
4852013,541
4954013,820
496013,165
503013,213
505013,570
509013,161
516013,943
519013,544
5143013,832
5216013,184
530013,641
536013,278
5415013,426
55013,596
559013,400
5632013,591
57013,438
607013,110
6077013,1
6117013,315
6127013,34
62013,462
6240013,633
623013,213
6434013,917
6643013,184
6985013,429
7412013,581
7609013,482
7687013,973
796013,700
8013,776
8199013,158
8648013,305
8718013,397
8775013,186
8942013,899
913013,381
9546013,973
9604013,350
967013,908
989013,931
9919013,7
1014,934
10210014,350
10565014,960
10872014,906
11149014,540
1120014,147
11231014,483
11358014,860
11443014,641
11504014,660
1160014,875
1166014,894
11917014,87
12265014,429
12264014,313
12442014,788
12500014,757
12664014,168
12830014,519
13073014,789
13065014,972
13214014,168
13442014,466
13547014,672
13650014,418
1365014,655
13716014,857
13774014,572
1393014,310
14227014,268
14329014,561
14436014,623
145014,72
14618014,226
1465014,314
14880014,28
1510014,9
15266014,26
15515014,773
15592014,862
15634014,355
15747014,856
15818014,383
15849014,481
16014,244
16070014,337
16365014,225
1658014,560
1667014,333
16666014,203
16819014,840
16944014,87
16941014,490
17013014,727
17399014,307
1747014,135
176014,266
17717014,863
17734014,334
17747014,363
17935014,822
1797014,759
18201014,261
1838014,62
18443014,233
1847014,648
18513014,439
1880014,283
19251014,81
19299014,540
19452014,463
19463014,511
19552014,171
19684014,248
1995014,666
2013014,162
2029014,757
2170014,272
2193014,538
2281014,786
230014,716
249014,867
2534014,55
2615014,137
267014,433
275014,260
2897014,744
3239014,15
3382014,249
3509014,535
3533014,134
372014,285
364014,177
3843014,357
3900014,730
4006014,202
4042014,380
410014,407
412014,723
4347014,69
44014,851
46014,38
4674014,383
4702014,973
47014,877
480014,91
4925014,888
5053014,26
508014,408
5108014,875
522014,648
5207014,210
538014,563
5416014,473
546014,786
5485014,235
5549014,87
558014,462
5692014,697
57014,438
608014,101
6091014,848
6154014,433
6509014,45
6911014,312
69014,438
702014,567
7062014,52
7357014,486
738014,340
7425014,647
7667014,357
7684014,756
7731014,124
7763014,691
790014,17
7906014,862
9014,269
9226014,536
927014,412
95014,367
9569014,697
9571014,212
9666014,541
9893014,758
9933014,332
997014,103
10133015,83
10121015,730
1045015,92
1076015,426
10863015,976
11296015,819
11443015,813
11520015,649
11684015,873
1178015,871
1236015,729
12626015,93
1277015,63
13131015,384
133015,362
13400015,344
1375015,465
13786015,494
14006015,96
14208015,215
14276015,63
14301015,189
14939015,537
1511015,940
15145015,91
157015,306
158015,876
15836015,760
15964015,980
16110015,332
162015,650
161015,614
16227015,179
1635015,638
1631015,208
1639015,310
16671015,689
1674015,783
17067015,372
1702015,251
1716015,913
1764015,897
178015,426
1800015,667
18115015,679
18188015,603
18439015,406
18496015,147
18488015,140
187015,975
1914015,602
1917015,158
1926015,511
1945015,88
19729015,352
2015,901
2148015,876
2152015,241
22015,509
2284015,56
23015,723
2376015,557
2460015,648
2485015,407
2571015,878
2607015,733
264015,702
2736015,936
2898015,762
3043015,282
308015,354
31015,173
3127015,532
315015,746
319015,695
32015,0
3398015,74
351015,413
3553015,805
3720015,706
3742015,178
3749015,985
3787015,128
3758015,747
3925015,367
3989015,58
40015,530
4015,723
4087015,980
4108015,74
421015,1
424015,239
4266015,862
4208015,817
440015,988
448015,727
454015,906
46015,94
4788015,38
4813015,144
4853015,33
5006015,798
557015,635
5599015,109
5698015,118
5701015,296
58015,908
582015,53
5904015,756
5906015,490
589015,785
604015,238
6086015,235
6216015,2
6289015,125
6390015,518
6711015,762
6804015,61
6853015,162
6872015,310
735015,404
7437015,107
7441015,862
7777015,660
8048015,462
8043015,892
8129015,173
8458015,862
8808015,10
8921015,127
9015,835
9122015,899
926015,591
9384015,56
10083016,102
10479016,429
10523016,224
1061016,408
1067016,639
1070016,884
10918016,967
108016,491
11091016,894
11109016,833
11610016,795
11669016,589
11848016,697
12034016,802
12133016,797
12206016,301
12391016,697
1257016,90
1259016,91
1276016,372
12776016,52
13115016,384
13132016,384
13203016,384
13331016,952
13477016,392
1350016,644
13617016,871
13620016,832
1362016,474
13739016,432
13954016,655
13981016,713
14160016,968
1449016,969
14615016,579
14660016,239
1470016,706
14768016,283
14773016,718
1486016,9
15459016,71
15722016,730
1573016,205
15984016,662
15985016,352
16029016,878
16693016,661
1675016,617
171016,646
1724016,239
17256016,409
1793016,392
18212016,168
18422016,803
18566016,34
1873016,36
190016,644
1908016,511
19687016,827
1994016,250
2054016,38
2008016,372
2110016,617
215016,404
220016,714
224016,205
2228016,125
2394016,282
2399016,129
2446016,682
2660016,331
2799016,672
2823016,686
2850016,798
2886016,774
2993016,303
2934016,592
3044016,614
309016,847
31016,877
3280016,29
324016,675
